what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1365589235272
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365589237731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365589239501
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365589240187
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1365589240724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365589241228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365589257083
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1365589258777
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1365589258810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365589260590
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1365589260885
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1365589260920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365589260921
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1365589261341
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1365589265499
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1365589265562
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1365589265577
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1365589265599
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1365589265606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365589268890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365589280259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365589282780
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1365589282839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365589282883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365589289770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365589291056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365589291955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365589559616
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365589569301
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.4.1,"org.tigris.subversion.clientadapter.javahl",1365589569962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365589572565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365589574442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365589580934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365590334023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365590337613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365590360187
